time,x,y,x_next,y_next,u_x,u_y,goal_x,goal_y,b_x,b_y
0.0,-1.9,-0.1,-1.3784208490577181,0.3288621333378412,13.039478773557041,10.72155333344603,0.0,2.0,0.7,0.7
0.2,-1.3784208490577181,0.3288621333378412,-1.2140883085735072,0.6712086681451312,4.108313512105271,8.55866337018225,0.0,2.0,0.665994398662791,0.6770096588236144
0.4,-1.2140883085735072,0.6712086681451312,-0.86562721579332,0.7358522315799166,8.711527319504679,1.6160890858696355,0.0,2.0,0.6628483325591539,0.6630331386923797
0.6000000000000001,-0.86562721579332,0.7358522315799166,-0.6593086817703515,1.1435060867513869,5.157963350574212,10.19134637928675,0.0,2.0,0.648797977453189,0.66254940909599
0.8,-0.6593086817703515,1.1435060867513869,-0.8210356160580944,1.2506997131655453,-4.043173357193572,2.679840660353963,0.0,2.0,0.6440219437113855,0.6433326012853415
1.0,-0.8210356160580944,1.2506997131655453,-0.6377443380982007,1.399247603697231,4.58228194899734,3.7136972632921443,0.0,2.0,0.6411185284822177,0.6420590759037962
1.2000000000000002,-0.6377443380982007,1.399247603697231,-0.34736469519904933,1.4728336800108301,7.2594910724787844,1.8396519078399807,0.0,2.0,0.6374136078640823,0.6396204044306999
1.4000000000000001,-0.34736469519904933,1.4728336800108301,-0.028524015907516076,1.8217990770852637,7.9710169822883294,8.724134926860838,0.0,2.0,0.6281928921570914,0.6390252781307251
1.6,-0.028524015907516076,1.8217990770852637,0.14086691604029333,1.8013674686820316,4.2347732986952344,-0.5107902100808003,0.0,2.0,0.6173104363043702,0.625659499450956
1.8,0.14086691604029333,1.8013674686820316,0.07808016465268582,1.770500369895295,-1.569668784690188,-0.7716774696684117,0.0,2.0,0.6143169341889361,0.6256150764952606
2.0,0.07808016465268582,1.770500369895295,0.14067178667322278,1.9082339126637977,1.564790550513424,3.443338569212568,0.0,2.0,0.6139086066048306,0.625513697347532
2.2,0.14067178667322278,1.9082339126637977,0.17576971327676386,1.9321089424882183,0.8774481650885271,0.5968757456105118,0.0,2.0,0.6135032130143301,0.6234956423845716
2.4000000000000004,0.17576971327676386,1.9321089424882183,0.10106000311555156,1.8568235750919397,-1.8677427540303069,-1.8821341849069624,0.0,2.0,0.6133758680371187,0.623435292450475
2.6,0.10106000311555156,1.8568235750919397,0.06060710952092259,1.9252428103500348,-1.0113223398657243,1.7104808814523764,0.0,2.0,0.6127990494696108,0.6228352966513921
2.8000000000000003,0.06060710952092259,1.9252428103500348,0.6139170061042843,1.6596271872417612,13.83274741458404,-6.640390577706836,2.0,0.0,0.6126301696013431,0.6223404533754697
3.0,0.6139170061042843,1.6596271872417612,0.8120504229630258,1.1551210428429557,4.953335421468534,-12.612653609970131,2.0,0.0,0.581048298014661,0.6148912484381013
3.2,0.8120504229630258,1.1551210428429557,1.040589342218079,0.6362034554095529,5.713472981376328,-12.972939685835069,2.0,0.0,0.5773086089617208,0.5884910493152142
3.4000000000000004,1.040589342218079,0.6362034554095529,1.341218188460126,0.1384307036194377,7.515721156051174,-12.44431879475288,2.0,0.0,0.5723818982521564,0.562338272565215
3.6,1.341218188460126,0.1384307036194377,1.579638112064712,0.22107564406827612,5.96049809011465,2.06612351122096,2.0,0.0,0.5639681430835028,0.539893435490183
3.8000000000000003,1.579638112064712,0.22107564406827612,1.6124895606609242,0.4487349781229279,0.8212862149053022,5.691483351366294,2.0,0.0,0.5587957863452037,0.5393130516285912
4.0,1.6124895606609242,0.4487349781229279,1.6558299630751634,0.6133956241523343,1.083510060355977,4.116516150735158,2.0,0.0,0.5586989816566306,0.5349165068987985
4.2,1.6558299630751634,0.6133956241523343,2.001210514093812,0.24031866809031927,8.63451377546621,-9.326923901550375,2.0,0.0,0.5585305374684201,0.5326463483392095
4.4,2.001210514093812,0.24031866809031927,2.1623562470272306,0.29939735221247066,4.028643323335464,1.4769671030537845,2.0,0.0,0.5478384644270443,0.5210713851551488
4.6000000000000005,2.1623562470272306,0.29939735221247066,2.24355814714527,0.11289927098080946,2.0300475029509837,-4.662452030791529,2.0,0.0,0.5455803017037429,0.5207912270202714
4.800000000000001,2.24355814714527,0.11289927098080946,2.424874209781668,0.1694260737009723,4.532901565909947,1.4131700680040704,2.0,0.0,0.545010634297594,0.5180018242535873
5.0,2.424874209781668,0.1694260737009723,2.5308037660285176,0.3440233834413968,2.648238906171236,4.364932743510612,2.0,0.0,0.5421750337639331,0.5177477980819891
5.2,2.5308037660285176,0.3440233834413968,2.4544847195390957,0.391325713475228,-1.9079761622355516,1.1825582508457795,2.0,0.0,0.5412151411865559,0.51532622459151
5.4,2.4544847195390957,0.391325713475228,2.552042030502421,0.026116571932953303,2.4389327740831312,-9.130228538556866,2.0,0.0,0.5407182810268222,0.5151498381626817
5.6000000000000005,2.552042030502421,0.026116571932953303,2.532241491783148,0.05652741472431359,-0.49501346798182544,0.7602710697840073,2.0,0.0,0.5399075905212638,0.5046413466757137
5.800000000000001,2.532241491783148,0.05652741472431359,2.5225516188025754,0.13764875452851577,-0.24224682451431434,2.0280334951050536,2.0,0.0,0.5398742743654559,0.5045709121219529
6.0,2.5225516188025754,0.13764875452851577,2.638110016079235,0.3942090290030975,2.888959931916487,6.414006861864542,2.0,0.0,0.5398662963574029,0.5040698418209879
6.2,2.638110016079235,0.3942090290030975,2.364774731116008,0.4695151345090684,-6.8333821240806785,1.8826526376492723,2.0,0.0,0.5387316745480315,0.49906613126107247
6.4,2.364774731116008,0.4695151345090684,2.2417628122482203,0.1907496770552305,-3.075297971694689,-6.969136436345947,2.0,0.0,0.5324048292567618,0.49864212954121545
6.6000000000000005,2.2417628122482203,0.1907496770552305,2.3288037934708115,0.005624153380090813,2.176024530564774,-4.628138091878491,2.0,0.0,0.5311473474233136,0.49284024611054056
6.800000000000001,2.3288037934708115,0.005624153380090813,2.3022792395012948,-0.05626456374223603,-0.6631138492379136,-1.547217928058171,2.0,0.0,0.5305201433853074,0.49033123045073274
7.0,2.3022792395012948,-0.05626456374223603,2.39808038174899,-0.0045751768921518665,2.3950285561923765,1.292234671252104,2.0,0.0,0.5304620088613616,0.4900532228151518
7.2,2.39808038174899,-0.0045751768921518665,2.2979034579164117,-0.04563973738861907,-2.504423095814454,-1.0266140124116798,2.0,0.0,0.5297037754427147,0.4898594822933814
7.4,2.2979034579164117,-0.04563973738861907,2.4120281617717945,-0.17501522477699494,2.8531175963845743,-3.234387184709396,2.0,0.0,0.5288765968012292,0.48973728491773216
7.6000000000000005,2.4120281617717945,-0.17501522477699494,2.349983509831418,0.02588885388398557,-1.5511162985094151,5.022601966524512,2.0,0.0,0.5278057377653925,0.4885248780366621
7.800000000000001,2.349983509831418,0.02588885388398557,2.0914950281694185,0.06841265396611933,-6.462212041549986,1.0630950020533438,2.0,0.0,0.5274902625359755,0.4856134853807104
8.0,2.0914950281694185,0.06841265396611933,2.147998704230271,-0.10380506627821955,1.4125919015213095,-4.305443006108471,2.0,0.0,0.5220198410257292,0.4854843685512535
8.200000000000001,2.147998704230271,-0.10380506627821955,1.644569064534625,-0.2148864952578073,-12.585740992391145,-2.7770357244896937,2.0,0.0,0.5217628156239147,0.4833675773858315
8.4,1.644569064534625,-0.2148864952578073,1.9427645155336923,-0.33352119323294355,7.454886274976682,-2.965867449378406,2.0,0.0,0.5013758108381349,0.4824934533103955
8.6,1.9427645155336923,-0.33352119323294355,1.922971899654093,-0.17080558612640045,-0.49481539698998384,4.0678901776635765,2.0,0.0,0.49467618685720094,0.4814994865660535
8.8,1.922971899654093,-0.17080558612640045,1.8989161114944826,-0.1420365236213743,-0.6013947039902614,0.7192265626256533,2.0,0.0,0.49464732718176224,0.47963621551049807
